Index,Klasifikasi
241374,Lainnya
213187,Kesehatan
51127,Pendidikan
47469,Pendidikan
317730,Lainnya
294509,Pendidikan
301872,Lainnya
11270,Pendidikan
212284,Kesehatan
243441,Lainnya
238378,Lainnya
52849,Pendidikan
205191,Kesehatan
294048,Lainnya
14919,Lainnya
71716,Lainnya
131599,Pendidikan
94070,Kesehatan
115895,Lainnya
27421,Lainnya
206146,Pendidikan
282727,Pendidikan
309325,Pendidikan
199289,Kesehatan
254450,Lainnya
222100,Pendidikan
278962,Lainnya
209310,Kesehatan
138842,Pendidikan
70089,Pendidikan
306232,Kesehatan
295294,Kesehatan
92961,Lainnya
124974,Lainnya
7076,Kesehatan
77338,Lainnya
25685,Lainnya
146577,Lainnya
279298,Pendidikan
126406,Kesehatan
123076,Pendidikan
166867,Lainnya
225741,Kesehatan
298252,Kesehatan
16224,Kesehatan
290925,Pendidikan
243514,Lainnya
26804,Lainnya
260408,Pendidikan
61260,Pendidikan
123329,Kesehatan
44068,Kesehatan
243671,Kesehatan
33479,Kesehatan
282212,Kesehatan
24821,Kesehatan
79736,Pendidikan
173690,Kesehatan
280960,Lainnya
39241,Pendidikan
182143,Pendidikan
186958,Kesehatan
20891,Kesehatan
181796,Kesehatan
77837,Lainnya
190382,Lainnya
27198,Pendidikan
270977,Lainnya
30082,Kesehatan
254304,Kesehatan
42910,Pendidikan
143737,Kesehatan
85847,Kesehatan
24043,Lainnya
234821,Pendidikan
104572,Pendidikan
179473,Lainnya
198444,Pendidikan
92385,Pendidikan
173046,Pendidikan
192267,Lainnya
288437,Pendidikan
130304,Lainnya
156338,Lainnya
229354,Lainnya
104236,Pendidikan
45141,Kesehatan
210468,Pendidikan
55030,Lainnya
100874,Lainnya
298970,Kesehatan
154561,Kesehatan
195133,Kesehatan
238060,Kesehatan
301491,Pendidikan
262927,Kesehatan
258134,Pendidikan
280039,Pendidikan
166533,Lainnya
35467,Kesehatan
234490,Lainnya
97319,Pendidikan
205306,Lainnya
221072,Kesehatan
292577,Lainnya
69366,Kesehatan
103788,Pendidikan
13239,Pendidikan
259969,Lainnya
190632,Pendidikan
235997,Kesehatan
45436,Pendidikan
289310,Lainnya
125472,Lainnya
71131,Pendidikan
185568,Kesehatan
168025,Pendidikan
196555,Lainnya
265170,Kesehatan
146096,Lainnya
189586,Lainnya
34827,Pendidikan
236537,Lainnya
122579,Pendidikan
11394,Lainnya
129821,Kesehatan
34257,Pendidikan
84936,Pendidikan
191239,Kesehatan
100145,Pendidikan
171889,Pendidikan
213968,Lainnya
296223,Lainnya
146199,Pendidikan
34289,Kesehatan
108335,Kesehatan
143125,Kesehatan
80203,Pendidikan
11857,Kesehatan
150804,Lainnya
211441,Kesehatan
194302,Kesehatan
160224,Kesehatan
19603,Lainnya
249303,Kesehatan
1794,Kesehatan
100537,Pendidikan
320375,Kesehatan
194434,Pendidikan
204872,Kesehatan
20134,Pendidikan
312066,Lainnya
244106,Pendidikan
206045,Kesehatan
108546,Pendidikan
51492,Pendidikan
159318,Kesehatan
157765,Kesehatan
120346,Kesehatan
232191,Pendidikan
129165,Lainnya
238089,Lainnya
321470,Kesehatan
73038,Pendidikan
227906,Lainnya
47786,Kesehatan
103702,Kesehatan
65332,Pendidikan
250186,Pendidikan
46456,Kesehatan
227486,Pendidikan
167253,Kesehatan
72718,Lainnya
212079,Pendidikan
28753,Lainnya
115361,Pendidikan
86873,Kesehatan
185825,Kesehatan
301850,Lainnya
182456,Lainnya
57173,Lainnya
218484,Lainnya
22929,Lainnya
185455,Lainnya
172758,Kesehatan
80412,Kesehatan
65806,Lainnya
99488,Kesehatan
170459,Kesehatan
299565,Pendidikan
159114,Kesehatan
195982,Kesehatan
128284,Pendidikan
170874,Lainnya
311028,Lainnya
223764,Pendidikan
88683,Pendidikan
175927,Kesehatan
284931,Pendidikan
303244,Lainnya
162992,Kesehatan
295930,Kesehatan
225185,Lainnya
149761,Pendidikan
206288,Kesehatan
67676,Pendidikan
81156,Pendidikan
151084,Lainnya
312581,Pendidikan
138335,Kesehatan
321124,Kesehatan
90765,Lainnya
77871,Lainnya
206446,Lainnya
29976,Kesehatan
267006,Kesehatan
42601,Kesehatan
320357,Kesehatan
144681,Pendidikan
168497,Pendidikan
113738,Kesehatan
41979,Kesehatan
260899,Kesehatan
204866,Lainnya
212517,Kesehatan
165499,Kesehatan
224061,Lainnya
218522,Pendidikan
59472,Kesehatan
148734,Lainnya
252157,Pendidikan
209283,Kesehatan
17506,Kesehatan
305620,Lainnya
33800,Lainnya
211816,Lainnya
149102,Lainnya
226350,Kesehatan
306519,Kesehatan
75906,Pendidikan
317270,Lainnya
214154,Pendidikan
297251,Pendidikan
1800,Kesehatan
78068,Kesehatan
5930,Lainnya
170038,Kesehatan
265636,Pendidikan
262487,Pendidikan
300916,Kesehatan
159317,Pendidikan
39265,Pendidikan
53296,Lainnya
127115,Pendidikan
83272,Lainnya
102985,Pendidikan
294428,Kesehatan
194823,Lainnya
39570,Lainnya
166890,Kesehatan
4514,Pendidikan
247054,Pendidikan
310474,Pendidikan
1089,Kesehatan
124944,Pendidikan
58480,Lainnya
114491,Pendidikan
175237,Lainnya
12753,Kesehatan
88635,Pendidikan
233114,Pendidikan
160745,Pendidikan
186130,Lainnya
233323,Pendidikan
233998,Lainnya
208782,Lainnya
158616,Pendidikan
295339,Pendidikan
16272,Lainnya
99413,Lainnya
86432,Lainnya
217690,Lainnya
235534,Kesehatan
323332,Lainnya
278878,Lainnya
234642,Kesehatan
121854,Pendidikan
197066,Kesehatan
40308,Kesehatan
36680,Pendidikan
165891,Pendidikan
13258,Lainnya
95109,Pendidikan
298639,Kesehatan
16447,Kesehatan
194036,Pendidikan
240472,Lainnya
245726,Pendidikan
204249,Lainnya
235521,Pendidikan
203938,Kesehatan
12764,Kesehatan
279356,Pendidikan
296230,Kesehatan
84155,Lainnya
71481,Pendidikan
68761,Pendidikan
319814,Kesehatan
221752,Kesehatan
129941,Pendidikan
27695,Lainnya
53840,Lainnya
56239,Lainnya
76146,Lainnya
87874,Kesehatan
122100,Lainnya
226291,Kesehatan
153567,Pendidikan
204755,Pendidikan
148085,Lainnya
78720,Kesehatan
2145,Pendidikan
69587,Pendidikan
142128,Pendidikan
177661,Kesehatan
254155,Pendidikan
92274,Pendidikan
61004,Pendidikan
118809,Lainnya
153563,Lainnya
217254,Lainnya
200624,Pendidikan
257627,Kesehatan
93055,Kesehatan
308284,Lainnya
50913,Lainnya
131372,Pendidikan
229310,Pendidikan
223806,Lainnya
164015,Kesehatan
197991,Kesehatan
63946,Pendidikan
315145,Pendidikan
176197,Pendidikan
59138,Lainnya
279416,Pendidikan
4867,Kesehatan
282940,Lainnya
135601,Kesehatan
265866,Pendidikan
64262,Pendidikan
156501,Pendidikan
50098,Lainnya
48168,Pendidikan
26374,Pendidikan
189449,Kesehatan
106703,Kesehatan
310509,Kesehatan
68463,Kesehatan
210593,Lainnya
244466,Kesehatan
234971,Kesehatan
107784,Lainnya
49714,Pendidikan
94198,Lainnya
144836,Lainnya
89992,Lainnya
178869,Lainnya
208103,Kesehatan
4963,Lainnya
85808,Pendidikan
80702,Kesehatan
267093,Lainnya
303059,Lainnya
122429,Lainnya
155029,Pendidikan
27233,Pendidikan
106313,Pendidikan
234152,Kesehatan
107343,Lainnya
302852,Pendidikan
196673,Kesehatan
101241,Pendidikan
11826,Pendidikan
108572,Kesehatan
145781,Lainnya
115146,Lainnya
1283,Lainnya
36775,Pendidikan
242606,Kesehatan
92341,Kesehatan
9597,Lainnya
165304,Lainnya
234496,Lainnya
73326,Kesehatan
29044,Pendidikan
155732,Pendidikan
324227,Pendidikan
293405,Lainnya
170682,Lainnya
148562,Kesehatan
20774,Lainnya
225973,Kesehatan
15900,Kesehatan
11079,Lainnya
120031,Kesehatan
145204,Pendidikan
119623,Kesehatan
92937,Kesehatan
17775,Kesehatan
175160,Lainnya
60919,Pendidikan
143481,Kesehatan
408,Lainnya
269604,Lainnya
211698,Kesehatan
162676,Lainnya
154676,Pendidikan
35014,Kesehatan
129099,Pendidikan
129358,Pendidikan
87567,Lainnya
188453,Lainnya
47205,Lainnya
59289,Lainnya
75679,Lainnya
279459,Lainnya
6686,Lainnya
271949,Pendidikan
178107,Pendidikan
218877,Kesehatan
124963,Kesehatan
241509,Lainnya
143427,Pendidikan
306687,Lainnya
147070,Pendidikan
20266,Kesehatan
324933,Pendidikan
7900,Pendidikan
246044,Kesehatan
119839,Pendidikan
56444,Lainnya
161778,Pendidikan
197150,Kesehatan
283729,Pendidikan
143988,Pendidikan
1912,Pendidikan
118834,Kesehatan
263413,Lainnya
83350,Lainnya
286624,Pendidikan
196027,Pendidikan
160291,Pendidikan
203993,Pendidikan
158918,Lainnya
58596,Lainnya
287714,Lainnya
301122,Kesehatan
296562,Lainnya
106418,Lainnya
261084,Lainnya
304631,Lainnya
269858,Pendidikan
238851,Kesehatan
105312,Lainnya
124335,Pendidikan
9641,Pendidikan
225559,Pendidikan
190702,Lainnya
273801,Lainnya
197257,Pendidikan
103943,Lainnya
217673,Pendidikan
273350,Lainnya
309306,Pendidikan
8440,Pendidikan
197309,Lainnya
238694,Pendidikan
301867,Pendidikan
12192,Lainnya
233846,Pendidikan
102666,Kesehatan
134810,Lainnya
174992,Pendidikan
149313,Lainnya
215248,Kesehatan
249864,Lainnya
186776,Pendidikan
242270,Pendidikan
16636,Pendidikan
44303,Pendidikan
70932,Pendidikan
240336,Pendidikan
23302,Pendidikan
74418,Lainnya
298101,Lainnya
114275,Pendidikan
218732,Lainnya
53886,Lainnya
28038,Pendidikan
4594,Pendidikan
274943,Kesehatan
159103,Lainnya
12268,Kesehatan
63448,Lainnya
112244,Pendidikan
127869,Lainnya
59720,Kesehatan
92879,Pendidikan
299216,Pendidikan
10971,Kesehatan
317750,Pendidikan
171287,Pendidikan
308384,Lainnya
167126,Lainnya
196596,Lainnya
228235,Lainnya
93511,Pendidikan
201914,Kesehatan
28352,Kesehatan
230002,Kesehatan
294084,Kesehatan
114524,Kesehatan
86753,Lainnya
101532,Pendidikan
296493,Kesehatan
115681,Pendidikan
59707,Lainnya
70554,Lainnya
249440,Kesehatan
66497,Lainnya
119141,Lainnya
33494,Kesehatan
56687,Lainnya
84832,Pendidikan
33251,Lainnya
271977,Kesehatan
135051,Pendidikan
288575,Lainnya
76718,Lainnya
281502,Lainnya
251573,Lainnya
184477,Pendidikan
242468,Kesehatan
310751,Pendidikan
21726,Kesehatan
316340,Lainnya
135196,Lainnya
44515,Lainnya
44760,Pendidikan
180051,Pendidikan
37810,Pendidikan
96676,Lainnya
316615,Lainnya
150261,Pendidikan
123286,Kesehatan
28049,Pendidikan
178097,Kesehatan
92807,Pendidikan
14137,Pendidikan
208509,Lainnya
105255,Kesehatan
272072,Lainnya
152623,Kesehatan
38704,Pendidikan
9005,Pendidikan
136769,Lainnya
280675,Kesehatan
54728,Lainnya
150902,Lainnya
134402,Lainnya
19206,Lainnya
201455,Kesehatan
316157,Kesehatan
177575,Lainnya
315980,Pendidikan
58286,Pendidikan
232128,Kesehatan
285393,Lainnya
104592,Kesehatan
82094,Lainnya
35015,Lainnya
84108,Lainnya
307230,Lainnya
310044,Kesehatan
197032,Pendidikan
266151,Lainnya
250077,Lainnya
189020,Kesehatan
12973,Kesehatan
17155,Lainnya
206158,Kesehatan
121623,Lainnya
220887,Lainnya
3903,Kesehatan
2755,Kesehatan
54100,Pendidikan
150437,Lainnya
237326,Lainnya
276145,Lainnya
261620,Pendidikan
117605,Lainnya
308631,Kesehatan
98910,Lainnya
278370,Kesehatan
253107,Pendidikan
274652,Lainnya
1819,Pendidikan
267666,Kesehatan
301478,Kesehatan
271670,Pendidikan
52280,Kesehatan
305010,Kesehatan
324660,Kesehatan
198140,Lainnya
210658,Pendidikan
161508,Kesehatan
115125,Kesehatan
220704,Kesehatan
102395,Lainnya
157231,Pendidikan
171701,Lainnya
280434,Kesehatan
288610,Lainnya
59759,Lainnya
207,Lainnya
314584,Pendidikan
147058,Pendidikan
248220,Pendidikan
203484,Kesehatan
29795,Kesehatan
115074,Pendidikan
191578,Kesehatan
281999,Lainnya
183832,Lainnya
260514,Lainnya
241630,Pendidikan
292023,Lainnya
305791,Kesehatan
227060,Kesehatan
39007,Pendidikan
36466,Lainnya
251971,Kesehatan
263823,Kesehatan
237916,Lainnya
44358,Kesehatan
8803,Kesehatan
121254,Kesehatan
243078,Kesehatan
50064,Kesehatan
21937,Lainnya
112729,Kesehatan
312677,Kesehatan
104776,Pendidikan
323907,Kesehatan
63116,Lainnya
114,Kesehatan
136001,Pendidikan
74719,Pendidikan
44335,Pendidikan
153244,Pendidikan
188147,Lainnya
18706,Lainnya
1831,Lainnya
235147,Kesehatan
124016,Lainnya
29488,Kesehatan
164911,Lainnya
198949,Pendidikan
13507,Pendidikan
121249,Kesehatan
188910,Lainnya
208026,Pendidikan
39858,Lainnya
108074,Pendidikan
22328,Pendidikan
153949,Kesehatan
90913,Kesehatan
213848,Kesehatan
197,Kesehatan
148572,Pendidikan
184524,Pendidikan
186995,Lainnya
214654,Kesehatan
183168,Kesehatan
239764,Kesehatan
27700,Kesehatan
305941,Pendidikan
34852,Pendidikan
149134,Lainnya
283901,Lainnya
231836,Pendidikan
116379,Lainnya
200666,Lainnya
287605,Pendidikan
176112,Pendidikan
122139,Kesehatan
9614,Pendidikan
29214,Kesehatan
147463,Pendidikan
267482,Kesehatan
163399,Pendidikan
123348,Kesehatan
243071,Lainnya
103328,Pendidikan
257566,Lainnya
289616,Kesehatan
268784,Pendidikan
207289,Pendidikan
162919,Pendidikan
173535,Pendidikan
89204,Kesehatan
225775,Pendidikan
323547,Kesehatan
287961,Lainnya
254285,Pendidikan
259102,Kesehatan
168866,Lainnya
18366,Lainnya
156195,Lainnya
143592,Lainnya
124738,Lainnya
322262,Pendidikan
246865,Lainnya
205575,Pendidikan
147113,Pendidikan
304911,Lainnya
87389,Pendidikan
104830,Lainnya
129974,Lainnya
289230,Pendidikan
75897,Lainnya
318522,Kesehatan
321980,Lainnya
197518,Kesehatan
152041,Pendidikan
295600,Pendidikan
92678,Pendidikan
45394,Kesehatan
232433,Pendidikan
22644,Lainnya
214102,Kesehatan
243359,Pendidikan
103881,Kesehatan
269,Pendidikan
98804,Pendidikan
88943,Kesehatan
131207,Lainnya
83737,Kesehatan
259712,Pendidikan
248538,Pendidikan
37659,Kesehatan
275527,Kesehatan
319395,Kesehatan
143145,Pendidikan
87914,Pendidikan
192925,Pendidikan
33428,Pendidikan
5045,Pendidikan
159820,Lainnya
324978,Lainnya
196771,Kesehatan
29843,Kesehatan
204942,Lainnya
268130,Pendidikan
278266,Kesehatan
165561,Pendidikan
129221,Kesehatan
176664,Pendidikan
226110,Lainnya
93343,Pendidikan
94301,Pendidikan
102953,Kesehatan
20923,Lainnya
236573,Lainnya
7398,Kesehatan
217943,Lainnya
229523,Pendidikan
173811,Lainnya
189054,Pendidikan
80060,Lainnya
3753,Lainnya
301022,Pendidikan
134169,Lainnya
94843,Lainnya
122546,Kesehatan
297689,Kesehatan
252148,Pendidikan
29350,Lainnya
205132,Kesehatan
298369,Lainnya
164447,Pendidikan
104375,Kesehatan
14998,Kesehatan
218455,Kesehatan
114071,Kesehatan
179699,Lainnya
215982,Pendidikan
303710,Lainnya
249397,Kesehatan
231508,Pendidikan
299114,Lainnya
238598,Pendidikan
224751,Lainnya
73963,Kesehatan
236061,Lainnya
134902,Kesehatan
10325,Lainnya
226977,Pendidikan
308964,Kesehatan
322823,Lainnya
268393,Kesehatan
184767,Pendidikan
246350,Kesehatan
254640,Kesehatan
157420,Kesehatan
78802,Pendidikan
242690,Pendidikan
252653,Lainnya
225702,Kesehatan
52086,Pendidikan
281128,Pendidikan
190749,Pendidikan
298914,Kesehatan
166226,Kesehatan
31201,Pendidikan
152119,Kesehatan
236873,Lainnya
182822,Kesehatan
117486,Kesehatan
311345,Pendidikan
136814,Lainnya
78968,Pendidikan
71177,Lainnya
197431,Pendidikan
115513,Pendidikan
140220,Lainnya
282809,Kesehatan
314989,Kesehatan
79523,Lainnya
99323,Pendidikan
102194,Kesehatan
47916,Kesehatan
213099,Kesehatan
129015,Pendidikan
130811,Pendidikan
172818,Lainnya
137394,Kesehatan
97616,Lainnya
257204,Lainnya
200254,Pendidikan
22506,Lainnya
300363,Kesehatan
60872,Lainnya
140946,Lainnya
286924,Kesehatan
152700,Pendidikan
325017,Kesehatan
318594,Pendidikan
232237,Kesehatan
244837,Lainnya
149769,Pendidikan
100677,Lainnya
52156,Lainnya
132697,Pendidikan
289598,Kesehatan
130100,Pendidikan
295369,Lainnya
257852,Kesehatan
92072,Kesehatan
69620,Kesehatan
312595,Pendidikan
225108,Lainnya
213777,Kesehatan
106408,Lainnya
242704,Lainnya
203573,Lainnya
97302,Lainnya
323942,Kesehatan
203331,Lainnya
5527,Kesehatan
136734,Lainnya
103753,Lainnya
66499,Pendidikan
26085,Lainnya
38407,Kesehatan
161082,Kesehatan
10992,Pendidikan
124221,Kesehatan
111394,Lainnya
37522,Lainnya
254044,Pendidikan
227094,Pendidikan
122476,Pendidikan
44631,Lainnya
5570,Pendidikan
293915,Lainnya
117546,Lainnya
147110,Pendidikan
74370,Kesehatan
201746,Lainnya
48769,Kesehatan
7402,Pendidikan
230753,Pendidikan
98669,Pendidikan
266044,Pendidikan
172286,Lainnya
67307,Kesehatan
84471,Pendidikan
117626,Kesehatan
165438,Lainnya
217795,Lainnya
67200,Pendidikan
111215,Pendidikan
196854,Pendidikan
324310,Lainnya
14159,Pendidikan
119674,Lainnya
138826,Lainnya
31878,Lainnya
212522,Lainnya
187743,Lainnya
113821,Pendidikan
216604,Lainnya
17239,Lainnya
71058,Lainnya
30894,Kesehatan
96523,Kesehatan
301956,Kesehatan
115942,Lainnya
50400,Lainnya
29374,Pendidikan
287319,Pendidikan
176568,Lainnya
64820,Pendidikan
231476,Kesehatan
26620,Lainnya
165150,Pendidikan
286723,Kesehatan
11089,Pendidikan
297419,Kesehatan
77188,Kesehatan
214928,Pendidikan
185757,Kesehatan
46246,Lainnya
143420,Pendidikan
129241,Kesehatan
1107,Lainnya
6727,Kesehatan
43712,Lainnya
268012,Pendidikan
177730,Pendidikan
240613,Kesehatan
311924,Kesehatan
55389,Pendidikan
92412,Kesehatan
163293,Pendidikan
266976,Lainnya
248129,Pendidikan
302272,Lainnya
56029,Kesehatan
245612,Lainnya
140806,Kesehatan
95647,Lainnya
108812,Pendidikan
318195,Lainnya
143589,Pendidikan
130804,Lainnya
132007,Pendidikan
85664,Lainnya
65764,Kesehatan
65821,Kesehatan
128565,Pendidikan
109212,Pendidikan
142944,Pendidikan
316321,Pendidikan
21828,Lainnya
289814,Kesehatan
224011,Kesehatan
288224,Lainnya
44061,Lainnya
276503,Kesehatan
225711,Kesehatan
206052,Kesehatan
51651,Pendidikan
58690,Kesehatan
268118,Pendidikan
267001,Kesehatan
323242,Pendidikan
5195,Pendidikan
295550,Lainnya
140697,Lainnya
206511,Lainnya
262323,Kesehatan
130285,Lainnya
251876,Kesehatan
16815,Kesehatan
292494,Pendidikan
105698,Kesehatan
314162,Pendidikan
260409,Pendidikan
154901,Kesehatan
85948,Lainnya
40849,Pendidikan
261802,Pendidikan
317304,Pendidikan
253787,Pendidikan
31992,Pendidikan
93954,Lainnya
319964,Lainnya
243926,Pendidikan
307615,Pendidikan
265072,Kesehatan
185300,Kesehatan
98811,Pendidikan
46537,Lainnya
191076,Pendidikan
151226,Lainnya
24399,Kesehatan
284351,Kesehatan
81617,Lainnya
121550,Pendidikan
230942,Lainnya
236447,Pendidikan
319354,Lainnya
214127,Pendidikan
302842,Kesehatan
87566,Pendidikan
137207,Kesehatan
26800,Lainnya
141872,Pendidikan
291080,Lainnya
82179,Kesehatan
68284,Kesehatan
313494,Lainnya
154245,Kesehatan
209762,Pendidikan
11703,Pendidikan
243552,Kesehatan
101130,Lainnya
196611,Lainnya
98583,Kesehatan
715,Lainnya
306058,Lainnya
135161,Kesehatan
301745,Lainnya
36451,Lainnya
288987,Pendidikan
94723,Kesehatan
25151,Lainnya
288857,Pendidikan
59747,Lainnya
216034,Lainnya
270435,Pendidikan
152518,Lainnya
172325,Lainnya
230747,Pendidikan
51199,Pendidikan
270442,Kesehatan
265150,Kesehatan
63010,Lainnya
96027,Lainnya
178526,Lainnya
47636,Pendidikan
217526,Lainnya
13226,Pendidikan
156388,Kesehatan
314914,Kesehatan
116424,Lainnya
160977,Pendidikan
73082,Pendidikan
195873,Lainnya
310475,Lainnya
5706,Kesehatan
55266,Pendidikan
148942,Lainnya
293523,Pendidikan
89024,Pendidikan
95282,Kesehatan
300658,Lainnya
217557,Lainnya
230632,Pendidikan
118421,Kesehatan
181912,Lainnya
252359,Pendidikan
10184,Lainnya
262661,Pendidikan
186648,Pendidikan
81531,Lainnya
106508,Pendidikan
313150,Pendidikan
254432,Lainnya
24064,Pendidikan
285248,Pendidikan
67979,Kesehatan
80139,Pendidikan
182039,Pendidikan
271320,Pendidikan
83544,Pendidikan
222383,Lainnya
272456,Pendidikan
235603,Kesehatan
293250,Kesehatan
64394,Kesehatan
26146,Pendidikan
208767,Pendidikan
182694,Kesehatan
268190,Lainnya
156055,Kesehatan
19475,Kesehatan
43420,Kesehatan
310858,Kesehatan
107480,Pendidikan
14202,Pendidikan
250721,Pendidikan
50498,Pendidikan
148742,Lainnya
275337,Pendidikan
29129,Pendidikan
149906,Lainnya
137113,Kesehatan
143644,Pendidikan
192284,Pendidikan
10090,Pendidikan
301485,Lainnya
296479,Pendidikan
111130,Lainnya
283825,Kesehatan
187119,Lainnya
106016,Kesehatan
275412,Kesehatan
301233,Pendidikan
287049,Lainnya
38941,Lainnya
100474,Lainnya
246431,Kesehatan
174076,Kesehatan
60674,Lainnya
162274,Lainnya
14787,Lainnya
67434,Kesehatan
29553,Pendidikan
1595,Kesehatan
119011,Lainnya
48053,Kesehatan
70303,Pendidikan
37087,Kesehatan
179935,Lainnya
30789,Lainnya
110852,Pendidikan
72382,Lainnya
282139,Pendidikan
154729,Pendidikan
1954,Pendidikan
83105,Lainnya
